id_donante,antiguedad_meses,monto_promedio,canal_captacion,interes_causa,contactos_anuales,abandono
4035,31,47.01,Redes Sociales,Humanitaria,1,0
4036,32,38.45,Redes Sociales,Animales,2,0
4037,50,21.62,Calle,Ambiente,7,0
4038,20,33.14,Email,Humanitaria,2,1
4039,40,20.23,Redes Sociales,Ambiente,1,0
4040,35,26.59,Calle,Humanitaria,5,0
4041,31,33.34,Redes Sociales,Ambiente,2,0
4042,58,35.1,Email,Salud,0,0
4043,31,37.29,Redes Sociales,Niñez,11,0
4044,38,42.34,Calle,Niñez,2,0
4045,22,18.06,Referido,Salud,5,1
4046,45,30.24,Referido,Humanitaria,2,0
4047,41,21.5,Calle,Animales,8,0
4048,9,26.01,Evento,Humanitaria,6,0
4049,52,22.46,Evento,Niñez,4,0
4050,9,34.99,Redes Sociales,Animales,1,1
4051,15,40.53,Redes Sociales,Ambiente,8,0
4052,13,41.07,Calle,Animales,4,1
4053,22,18.95,Redes Sociales,Humanitaria,6,0
4054,16,28.77,Redes Sociales,Salud,8,1
4055,32,18.67,Referido,Ambiente,3,0
4056,2,18.34,Email,Humanitaria,8,1
4057,26,23.38,Calle,Ambiente,0,1
4058,14,33.43,Redes Sociales,Animales,11,0
4059,59,35.19,,Niñez,5,0
4060,38,36.54,Email,Humanitaria,1,0
4061,34,35.92,Redes Sociales,Salud,7,0
4062,8,21.52,Redes Sociales,Animales,4,0
4063,36,41.83,Calle,Humanitaria,2,1
4064,21,38.03,Calle,Salud,1,0
4065,56,25.87,Calle,Humanitaria,7,1
4066,46,26.25,Redes Sociales,Animales,6,1
4067,43,23.42,Redes Sociales,Humanitaria,8,0
4068,56,17.08,Email,Ambiente,7,1
4069,28,36.66,,Animales,10,0
4070,46,38.22,Referido,Humanitaria,3,0
4071,44,20.74,Referido,Niñez,1,0
4072,48,17.68,Calle,Humanitaria,12,0
4073,6,20.63,Evento,Ambiente,1,0
4074,20,31.1,Redes Sociales,Salud,1,0
4075,31,16.18,Calle,Salud,10,0
4076,33,41.28,Email,Salud,11,0
4077,44,40.68,Email,Niñez,5,1
4078,7,34.24,Redes Sociales,Ambiente,6,0
4079,8,38.1,Redes Sociales,Animales,11,0
4080,9,30.59,Email,Salud,5,0
4081,2,34.65,Referido,Ambiente,1,0
4082,17,17.0,Email,Humanitaria,3,0
4083,52,43.9,Redes Sociales,Niñez,2,0
4084,45,25.13,Calle,Ambiente,10,1
4085,37,28.71,Referido,Ambiente,12,0
4086,42,54.87,Referido,Animales,3,0
4087,44,27.8,Calle,Ambiente,4,0
4088,17,37.39,Redes Sociales,Animales,6,1
4089,53,35.15,Calle,Niñez,8,0
4090,38,16.67,Redes Sociales,Niñez,10,0
4091,35,20.0,Calle,Humanitaria,1,0
4092,60,50.36,Email,Animales,7,0
4093,47,35.79,Evento,Animales,2,0
4094,39,29.83,Email,Salud,8,0
4095,30,24.64,Redes Sociales,Salud,9,0
4096,6,33.2,Referido,Humanitaria,11,0
4097,4,34.15,Email,Niñez,3,0
4098,51,32.27,Redes Sociales,Salud,2,1
4099,37,40.69,Redes Sociales,Ambiente,9,0
4100,35,21.33,Calle,Niñez,5,0
4101,58,19.99,Redes Sociales,Ambiente,9,1
4102,57,40.43,Referido,Animales,12,1
4103,9,51.13,Email,Niñez,8,1
4104,6,38.43,Calle,Humanitaria,6,0
4105,13,42.98,Redes Sociales,Animales,3,0
4106,59,29.25,Calle,Animales,2,1
4107,22,32.66,Referido,Ambiente,9,0
4108,28,32.53,Redes Sociales,Animales,3,0
4109,30,29.45,Calle,Salud,2,0
4110,52,44.11,Calle,Niñez,11,0
4111,36,41.16,Calle,Salud,2,0
4112,2,26.01,,Ambiente,11,1
4113,58,13.54,Referido,Ambiente,12,0
4114,36,29.36,Redes Sociales,Niñez,8,0
4115,8,18.45,Redes Sociales,Animales,3,0
4116,45,30.24,Email,Humanitaria,8,0
4117,42,19.24,Referido,Ambiente,11,1
4118,50,42.57,Redes Sociales,Niñez,9,1
4119,9,36.84,Redes Sociales,Humanitaria,4,0
4120,1,36.6,Redes Sociales,Animales,6,1
4121,13,40.72,Redes Sociales,Ambiente,4,0
4122,50,33.91,Redes Sociales,Niñez,0,0
4123,15,35.47,Redes Sociales,Niñez,1,0
4124,32,44.35,Calle,Niñez,10,1
4125,34,28.65,Referido,Ambiente,4,0
4126,43,36.05,Calle,Humanitaria,5,0
4127,31,19.47,Referido,Niñez,6,0
4128,14,30.79,Redes Sociales,Animales,1,0
4129,54,52.59,Email,Niñez,9,0
4130,47,38.15,Email,Humanitaria,8,0
4131,14,29.14,Email,Ambiente,5,1
4132,48,32.65,Email,Niñez,1,0
4133,55,29.79,Email,Niñez,1,0
4134,29,32.32,Calle,Animales,2,0
4135,47,26.01,Redes Sociales,Animales,0,0
4136,19,34.95,Calle,Niñez,8,1
4137,27,35.3,Referido,Niñez,9,1
4138,9,30.07,Referido,Animales,10,1
4139,37,31.4,Calle,Humanitaria,3,0
4140,37,33.41,Redes Sociales,Salud,4,0
4141,43,24.73,Evento,Salud,6,0
4142,28,34.85,Email,Niñez,0,0
4143,52,37.8,Calle,Animales,2,1
4144,57,44.65,Calle,Ambiente,2,0
4145,24,33.18,Redes Sociales,Ambiente,1,0
4146,28,24.44,Evento,Salud,7,1
4147,36,28.97,,Humanitaria,4,0
4148,52,18.57,Referido,Salud,0,0
4149,18,37.27,Referido,Niñez,11,1
4150,25,9.4,Calle,Humanitaria,1,0
4151,35,40.25,Calle,Ambiente,0,0
4152,4,41.45,Redes Sociales,Animales,5,0
4153,14,9.31,Referido,Animales,8,1
4154,39,42.75,Calle,Niñez,10,0
4155,26,40.27,Calle,Salud,6,0
4156,8,27.1,Calle,Niñez,4,0
4157,24,18.08,Email,Animales,11,0
4158,16,21.62,Redes Sociales,Ambiente,12,0
4159,20,22.41,Email,Animales,2,0
4160,15,43.16,Redes Sociales,Humanitaria,11,0
4161,7,25.51,Calle,Animales,11,0
4162,58,39.05,Redes Sociales,Animales,7,0
4163,17,28.76,Evento,Humanitaria,9,0
4164,22,3055.08,Calle,Salud,3,0
4165,22,14.29,Redes Sociales,Animales,8,0
4166,54,18.53,Calle,Niñez,4,1
4167,12,42.93,Email,Animales,5,1
4168,18,28.44,Redes Sociales,Niñez,4,0
4169,56,33.01,Referido,Humanitaria,9,0
4170,46,48.06,Calle,Animales,11,0
4171,47,28.72,Referido,Humanitaria,10,0
4172,15,28.16,Redes Sociales,Humanitaria,6,0
4173,37,42.06,Redes Sociales,Salud,6,0
4174,16,30.12,Redes Sociales,Animales,0,0
4175,5,33.2,Redes Sociales,Niñez,1,1
4176,2,39.97,Redes Sociales,Niñez,6,0
4177,52,30.0,Referido,Animales,7,0
4178,28,37.88,Email,Salud,3,0
4179,57,28.84,Email,Salud,5,1
4180,41,39.81,Referido,Salud,10,0
4181,54,34.21,Redes Sociales,Niñez,11,0
4182,27,27.75,Redes Sociales,Humanitaria,9,0
4183,31,30.74,,Salud,2,0
4184,41,5.56,Redes Sociales,Niñez,6,1
4185,36,41.94,Calle,Niñez,10,0
4186,47,17.45,Calle,Humanitaria,2,1
4187,43,19.31,Evento,Animales,10,0
4188,1,25.62,Evento,Animales,6,1
4189,50,12.07,Email,Salud,11,0
4190,29,34.68,Referido,Salud,10,0
4191,1,33.61,Evento,Humanitaria,11,0
4192,8,25.13,Email,Salud,10,0
4193,57,23.22,Email,Humanitaria,7,0
4194,16,23.07,Evento,Niñez,2,0
4195,58,36.15,Evento,Salud,1,1
4196,28,14.06,Calle,Niñez,11,0
4197,22,25.91,Email,Ambiente,5,0
4198,18,14.71,Email,Humanitaria,3,1
4199,22,37.69,Redes Sociales,Ambiente,7,0
4200,41,26.64,Evento,Salud,12,0
4201,12,35.47,Calle,Niñez,1,1
4202,19,42.5,Calle,Salud,3,1
4203,25,42.66,Redes Sociales,Ambiente,1,0
4204,50,19.78,Email,Salud,1,1
4205,59,33.09,Referido,Animales,1,0
4206,5,41.21,Email,Ambiente,0,0
4207,59,36.96,Email,Salud,3,0
4208,34,37.95,Referido,Niñez,1,0
4209,39,12.17,Calle,Salud,8,0
4210,59,36.81,Calle,Niñez,8,0
4211,10,22.07,Redes Sociales,Animales,10,0
4212,47,36.65,,Salud,10,0
4213,57,36.43,Redes Sociales,Animales,6,0
4214,7,35.9,Referido,Ambiente,5,1
4215,60,28.89,Redes Sociales,Niñez,11,0
4216,37,43.16,Redes Sociales,Ambiente,2,1
4217,47,35.1,Redes Sociales,Niñez,11,1
4218,52,33.22,Redes Sociales,Animales,6,0
4219,60,20.66,Referido,Humanitaria,0,0
4220,52,33.96,Referido,Salud,8,0
4221,15,49.79,Calle,Animales,3,1
4222,42,16.1,Redes Sociales,Niñez,5,0
4223,24,37.3,Redes Sociales,Niñez,5,0
4224,26,38.56,Redes Sociales,Niñez,10,0
4225,26,47.26,Redes Sociales,Niñez,2,0
4226,46,37.26,Email,Salud,3,0
4227,26,30.11,Redes Sociales,Ambiente,12,0
4228,58,34.23,Evento,Humanitaria,10,0
4229,10,27.32,Redes Sociales,Salud,9,0
4230,17,42.19,Redes Sociales,Niñez,2,0
4231,53,14.51,Calle,Salud,12,1
4232,14,25.12,Calle,Animales,5,0
4233,2,34.46,Redes Sociales,Niñez,0,1
4234,48,41.71,Redes Sociales,Humanitaria,7,1
4235,13,29.86,Evento,Niñez,7,0
4236,27,22.18,Redes Sociales,Humanitaria,8,1
4237,9,27.89,Redes Sociales,Humanitaria,5,0
4238,7,26.33,Email,Ambiente,0,1
4239,48,26.79,Calle,Ambiente,2,0
4240,10,25.65,Calle,Salud,0,1
4241,56,25.65,Calle,Salud,12,0
4242,54,12.84,Calle,Humanitaria,4,0
4243,9,33.0,Calle,Niñez,2,0
4244,22,36.75,Referido,Animales,1,0
4245,23,44.98,Referido,Animales,2,0
4246,7,38.6,Redes Sociales,Niñez,8,0
4247,48,38.09,Calle,Niñez,10,1
4248,9,32.96,Calle,Ambiente,7,0
4249,27,12.37,,Animales,12,0
4250,24,32.8,Calle,Humanitaria,2,0
4251,29,31.12,Calle,Salud,10,0
4252,17,40.3,Redes Sociales,Ambiente,1,1
4253,20,35.67,Calle,Animales,4,0
4254,7,28.7,,Niñez,11,0
4255,43,49.58,Evento,Animales,11,0
4256,40,38.48,Redes Sociales,Humanitaria,12,0
4257,7,33.4,Referido,Ambiente,11,0
4258,28,34.55,Redes Sociales,Niñez,0,0
4259,19,30.61,Evento,Humanitaria,3,1
4260,20,30.17,Email,Salud,7,0
4261,44,8.3,Redes Sociales,Ambiente,0,1
4262,39,20.85,Calle,Humanitaria,4,1
4263,40,24.59,Calle,Humanitaria,11,0
4264,7,34.51,,Niñez,3,1
4265,6,13.48,Referido,Salud,5,0
4266,25,24.79,Redes Sociales,Humanitaria,6,0
4267,41,23.51,Calle,Ambiente,8,0
4268,59,31.17,Calle,Humanitaria,0,0
4269,13,34.53,Calle,Animales,10,0
4270,39,23.54,Referido,Ambiente,9,0
4271,40,24.26,Redes Sociales,Ambiente,3,1
4272,22,23.2,Redes Sociales,Humanitaria,5,1
4273,49,26.1,,Niñez,9,0
4274,17,29.49,Calle,Ambiente,6,0
4275,48,43.15,Email,Animales,6,1
4276,22,19.88,,Niñez,7,1
4277,34,47.51,Email,Niñez,9,0
4278,8,17.66,Calle,Niñez,7,0
4279,49,39.55,Evento,Ambiente,7,1
4280,45,25.24,Referido,Niñez,7,1
4281,18,20.89,Calle,Humanitaria,11,0
4282,24,43.17,Redes Sociales,Niñez,7,1
4283,60,30.82,Email,Animales,5,0
4284,54,30.43,Email,Salud,8,1
4285,60,27.23,Calle,Animales,2,0
4286,42,24.19,Redes Sociales,Ambiente,5,0
4287,2,28.23,Evento,Niñez,4,0
4288,2,12.27,Email,Niñez,7,1
4289,27,11.46,Email,Humanitaria,3,0
4290,14,33.92,Redes Sociales,Niñez,3,1
4291,48,41.83,Redes Sociales,Animales,12,0
4292,39,43.64,Email,Ambiente,9,0
4293,53,20.43,Evento,Salud,10,0
4294,53,31.93,Calle,Niñez,9,0
4295,56,8.07,Email,Salud,12,0
4296,12,26.49,Redes Sociales,Niñez,4,0
4297,32,38.24,Calle,Ambiente,10,0
4298,28,29.83,Redes Sociales,Animales,12,0
4299,55,26.68,Evento,Ambiente,12,0
4300,28,29.87,Email,Salud,5,0
4301,46,42.83,Calle,Niñez,10,0
4302,25,27.55,Email,Salud,3,0
4303,4,30.73,Calle,Animales,1,0
4304,26,45.19,Evento,Ambiente,11,0
4305,36,27.72,Redes Sociales,Salud,11,0
4306,50,13.63,Evento,Salud,1,0
4307,3,43.68,Evento,Animales,11,0
4308,1,40.16,Redes Sociales,Niñez,2,0
4309,17,7.83,Evento,Salud,1,1
4310,7,28.7,Calle,Animales,0,1
4311,48,29.78,,Niñez,7,0
4312,5,43.69,,Niñez,11,0
4313,19,29.86,Referido,Ambiente,4,0
4314,39,31.66,,Animales,9,1
4315,46,31.97,Redes Sociales,Niñez,0,0
4316,34,25.34,Referido,Ambiente,12,1
4317,35,42.97,Calle,Humanitaria,8,0
4318,49,22.08,Redes Sociales,Animales,7,0
4319,16,25.15,Email,Humanitaria,3,0
4320,40,29.94,Referido,Niñez,7,0
4321,50,16.62,Calle,Animales,12,0
4322,47,47.65,Redes Sociales,Ambiente,11,0
4323,39,29.99,Referido,Niñez,12,1
4324,27,38.25,Calle,Animales,9,1
4325,41,20.43,Referido,Animales,6,0
4326,38,37.12,Referido,Humanitaria,10,0
4327,50,37.97,Email,Niñez,10,1
4328,50,39.41,Calle,Ambiente,6,0
4329,25,49.05,Redes Sociales,Ambiente,0,0
4330,26,24.42,Referido,Niñez,5,0
4331,56,28.13,Calle,Niñez,12,0
4332,14,21.55,Referido,Salud,3,1
4333,14,29.04,Redes Sociales,Humanitaria,9,0
4334,14,36.64,Redes Sociales,Niñez,9,0
4335,25,36.1,Email,Niñez,9,0
4336,36,46.41,Referido,Salud,10,0
4337,4,34.9,Email,Salud,11,1
4338,47,30.01,Referido,Animales,1,0
4339,15,19.08,Calle,Ambiente,9,0
4340,32,38.66,Referido,Humanitaria,6,1
4341,18,28.44,Email,Animales,8,0
4342,14,38.89,Calle,Niñez,12,0
4343,58,25.75,Calle,Salud,4,0
4344,1,42.01,Redes Sociales,Ambiente,7,0
4345,42,33.86,Calle,Animales,4,0
4346,20,39.92,Referido,Ambiente,6,0
4347,10,33.86,,Salud,6,0
4348,10,20.75,Redes Sociales,Animales,8,0
4349,59,26.35,Evento,Animales,2,0
4350,24,17.2,Redes Sociales,Ambiente,0,0
4351,34,31.85,,Salud,1,0
4352,28,15.37,Calle,Niñez,11,1
4353,27,32.94,Email,Animales,5,1
4354,40,16.2,Calle,Niñez,9,0
4355,1,38.1,Redes Sociales,Salud,9,1
4356,33,18.96,Redes Sociales,Animales,11,0
4357,4,20.46,Referido,Animales,12,0
4358,7,43.72,Evento,Niñez,8,1
4359,9,33.2,Email,Humanitaria,2,0
4360,16,38.46,Referido,Niñez,9,0
4361,5,19.95,Referido,Niñez,1,0
4362,34,39.62,Redes Sociales,Humanitaria,10,0
4363,60,28.63,Referido,Salud,0,0
4364,23,31.18,Redes Sociales,Salud,1,0
4365,43,44.9,Email,Animales,2,0
4366,50,18.37,Calle,Ambiente,6,0
4367,25,39.13,Evento,Ambiente,1,0
4368,57,33.85,Redes Sociales,Animales,12,0
4369,51,27.87,Redes Sociales,Ambiente,4,0
4370,13,19.06,Referido,Niñez,1,0
4371,24,27.76,Redes Sociales,Niñez,6,1
4372,11,21.82,Calle,Humanitaria,9,0
4373,52,41.87,Redes Sociales,Humanitaria,7,0
4374,51,30.92,Referido,Animales,7,1
4375,17,23.23,Email,Animales,12,1
4376,37,15.62,Referido,Animales,7,0
4377,13,25.37,Referido,Niñez,9,0
4378,27,42.36,Redes Sociales,Ambiente,8,0
4379,20,31.11,Redes Sociales,Animales,0,0
4380,33,28.2,Referido,Animales,11,0
4381,42,46.99,Evento,Niñez,0,0
4382,32,25.85,Calle,Niñez,9,0
4383,8,21.92,Redes Sociales,Niñez,1,0
4384,56,34.04,Redes Sociales,Ambiente,10,0
4385,29,34.2,Redes Sociales,Animales,5,1
4386,40,24.13,Email,Salud,0,1
4387,19,22.02,Redes Sociales,Salud,4,0
4388,6,44.47,Calle,Animales,4,0
4389,44,25.67,Redes Sociales,Animales,3,1
4390,60,15.48,Referido,Animales,10,0
4391,39,31.93,Evento,Animales,4,0
4392,48,38.95,Email,Ambiente,11,0
4393,41,28.09,Email,Salud,0,0
4394,21,35.37,Evento,Humanitaria,10,0
4395,57,19.53,Email,Salud,10,1
4396,22,36.28,Email,Salud,5,0
4397,42,20.45,Email,Niñez,6,1
4398,10,33.05,Email,Animales,7,0
4399,10,37.68,Redes Sociales,Animales,1,0
4400,52,30.99,Calle,Animales,6,0
4401,29,17.65,Redes Sociales,Niñez,5,0
4402,16,18.08,Redes Sociales,Ambiente,8,0
4403,1,45.93,Email,Ambiente,7,1
4404,17,22.32,Evento,Humanitaria,10,0
4405,30,37.65,,Ambiente,3,0
4406,26,31.18,Email,Ambiente,12,0
4407,53,19.96,Email,Animales,8,1
4408,46,24.67,Email,Salud,0,0
4409,19,47.0,Redes Sociales,Ambiente,10,0
4410,53,64.9,Redes Sociales,Ambiente,5,0
4411,21,26.83,Calle,Niñez,7,0
4412,17,26.14,Redes Sociales,Humanitaria,10,0
4413,46,13.62,Redes Sociales,Niñez,10,1
4414,40,13.5,Evento,Animales,3,0
4415,21,21.43,Referido,Salud,1,0
4416,53,25.55,Calle,Humanitaria,10,1
4417,41,29.75,Evento,Niñez,1,1
4418,40,36.9,Referido,Ambiente,9,0
4419,45,32.21,,Ambiente,0,0
4420,49,37.07,Redes Sociales,Humanitaria,4,1
4421,19,23.86,Referido,Ambiente,12,0
4422,60,29.29,Calle,Niñez,5,1
4423,7,26.36,Referido,Niñez,3,0
4424,17,17.33,Redes Sociales,Ambiente,3,0
4425,1,10.26,Email,Ambiente,4,1
4426,37,23.31,Calle,Animales,4,1
4427,57,5.19,Calle,Salud,8,1
4428,6,18.67,Calle,Humanitaria,7,0
4429,26,35.45,Email,Niñez,8,0
4430,2,31.8,Calle,Humanitaria,12,0
4431,59,30.21,Calle,Animales,2,1
4432,32,41.81,Email,Niñez,2,0
4433,57,22.72,Referido,Animales,0,1
4434,48,36.82,Calle,Animales,9,0
4435,54,21.93,Referido,Ambiente,12,0
4436,5,32.77,Evento,Humanitaria,5,0
4437,37,31.54,Redes Sociales,Humanitaria,3,0
4438,31,32.08,Calle,Ambiente,10,0
4439,12,26.13,Email,Humanitaria,7,1
4440,35,33.19,Email,Ambiente,1,0
4441,30,33.98,Evento,Niñez,10,0
4442,48,15.69,Calle,Animales,1,1
4443,6,38.48,Redes Sociales,Animales,6,1
4444,15,17.64,Email,Humanitaria,12,0
4445,15,21.23,Email,Salud,4,0
4446,16,32.42,Calle,Animales,12,0
4447,20,35.98,Email,Ambiente,0,0
4448,13,32.2,Referido,Salud,6,0
4449,44,33.26,Calle,Salud,6,0
4450,42,18.63,Redes Sociales,Animales,9,0
4451,46,24.76,,Animales,5,1
4452,31,9.5,Referido,Animales,3,1
4453,34,20.81,Referido,Ambiente,11,1
4454,29,16.58,Evento,Salud,12,1
4455,3,30.13,,Humanitaria,7,0
4456,9,53.56,Redes Sociales,Ambiente,11,0
4457,11,37.6,Calle,Niñez,10,0
4458,11,7.55,Referido,Animales,1,1
4459,25,14.82,Referido,Salud,1,0
4460,22,17.01,Calle,Ambiente,1,0
4461,42,12.45,Redes Sociales,Niñez,2,1
4462,58,27.18,Redes Sociales,Ambiente,5,0
4463,46,32.29,Calle,Ambiente,0,1
4464,9,17.07,Calle,Humanitaria,10,0
4465,20,27.77,,Humanitaria,1,0
4466,59,32.2,Referido,Ambiente,9,0
4467,21,36.99,Calle,Niñez,1,0
4468,10,31.56,Referido,Salud,11,0
4469,22,33.3,Email,Salud,0,0
4470,29,29.63,Redes Sociales,Animales,2,0
4471,9,19.86,Redes Sociales,Animales,9,1
4472,5,22.04,Referido,Salud,6,0
4473,40,16.77,Calle,Ambiente,12,0
4474,11,44.99,Referido,Ambiente,0,1
4475,1,15.31,Email,Humanitaria,6,0
4476,53,39.52,Email,Humanitaria,4,0
4477,42,15.41,,Animales,8,0
4478,1,37.67,Calle,Salud,1,0
4479,58,39.72,,Ambiente,0,0
4480,54,41.52,Calle,Salud,8,0
4481,39,19.59,Redes Sociales,Niñez,7,0
4482,60,31.64,Calle,Salud,9,0
4483,46,23.99,Redes Sociales,Niñez,5,1
4484,5,21.13,Email,Humanitaria,4,0
4485,49,30.44,Calle,Humanitaria,7,1
4486,22,38.14,Calle,Animales,7,0
4487,26,24.05,Evento,Salud,4,1
4488,53,33.29,Redes Sociales,Salud,11,1
4489,6,20.92,Redes Sociales,Niñez,6,0
4490,32,19.57,Calle,Humanitaria,12,1
4491,48,26.76,Redes Sociales,Niñez,12,0
4492,11,27.36,Calle,Humanitaria,0,0
4493,10,36.68,Email,Niñez,3,0
4494,47,17.48,Email,Humanitaria,1,1
4495,39,51.59,Referido,Niñez,9,1
4496,55,12.08,Redes Sociales,Humanitaria,2,0
4497,34,32.28,,Niñez,11,0
4498,31,27.15,Email,Salud,0,0
4499,12,23.52,Redes Sociales,Animales,10,0
4500,51,28.25,Referido,Niñez,10,0
4501,44,36.72,Redes Sociales,Animales,1,0
4502,16,38.28,Email,Salud,12,0
4503,38,27.82,Email,Salud,0,1
4504,3,33.32,Redes Sociales,Humanitaria,7,0
4505,2,16.7,Email,Animales,3,1
4506,52,28.16,Calle,Ambiente,2,0
4507,5,33.94,,Humanitaria,0,1
4508,11,7.17,Calle,Animales,1,0
4509,58,30.81,Email,Niñez,2,0
4510,25,28.32,Redes Sociales,Niñez,2,0
4511,35,42.7,Evento,Salud,5,1
4512,35,31.67,Redes Sociales,Ambiente,9,0
4513,22,34.8,,Niñez,7,0
4514,37,27.28,Email,Animales,5,0
4515,22,36.32,,Animales,1,0
4516,55,35.62,,Niñez,1,0
4517,11,16.93,Redes Sociales,Animales,6,0
4518,32,33.11,Evento,Animales,0,0
4519,35,41.82,Redes Sociales,Salud,0,0
4520,31,39.84,Redes Sociales,Ambiente,6,0
4521,45,30.27,Redes Sociales,Salud,8,1
4522,53,33.22,Calle,Ambiente,4,0
4523,8,39.15,Redes Sociales,Animales,10,0
4524,20,18.61,Redes Sociales,Ambiente,0,0
4525,42,34.74,Redes Sociales,Animales,4,0
4526,34,10.29,Redes Sociales,Animales,10,0
4527,4,38.62,Email,Salud,0,0
4528,18,26.15,Referido,Salud,9,1
4529,51,29.14,Email,Humanitaria,11,1
4530,4,24.45,Calle,Niñez,8,1
4531,20,29.59,Redes Sociales,Humanitaria,3,0
4532,58,32.55,Referido,Humanitaria,8,0
4533,9,37.54,Evento,Ambiente,1,1
4534,16,43.0,Redes Sociales,Animales,6,0
4535,26,30.49,Redes Sociales,Animales,11,0
4536,38,13.38,Redes Sociales,Animales,12,0
4537,25,43.06,Redes Sociales,Niñez,1,0
4538,4,15.28,Evento,Ambiente,11,0
4539,41,25.78,Referido,Ambiente,3,0
4540,59,25.1,Redes Sociales,Animales,5,0
4541,45,30.12,Redes Sociales,Humanitaria,1,1
4542,41,17.37,Email,Niñez,1,0
4543,38,16.88,Redes Sociales,Humanitaria,1,0
4544,53,29.78,Evento,Salud,2,0
4545,19,22.02,Email,Ambiente,4,1
4546,14,43.46,Redes Sociales,Ambiente,8,0
4547,21,24.49,Redes Sociales,Humanitaria,5,0
4548,15,19.72,Calle,Niñez,11,1
4549,3,46.72,Evento,Ambiente,8,0
4550,37,34.7,Calle,Humanitaria,9,0
4551,53,57.17,Email,Niñez,12,0
4552,50,10.78,Redes Sociales,Humanitaria,4,1
4553,46,32.08,Calle,Niñez,10,0
4554,16,34.86,Calle,Animales,5,0
4555,14,30.28,Redes Sociales,Niñez,9,0
4556,9,26.38,Calle,Salud,11,0
4557,47,42.46,Redes Sociales,Animales,7,0
4558,7,34.66,Calle,Humanitaria,2,0
4559,14,13.11,Redes Sociales,Animales,1,1
4560,6,21.31,Calle,Animales,2,1
4561,21,18.36,Evento,Humanitaria,8,0
4562,15,28.79,Email,Humanitaria,5,0
4563,52,39.49,Redes Sociales,Salud,9,0
4564,8,26.21,Calle,Humanitaria,11,0
4565,34,27.47,Calle,Ambiente,3,0
4566,40,20.21,Referido,Ambiente,9,0
4567,1,37.61,Calle,Salud,2,0
4568,32,42.33,Referido,Niñez,12,1
4569,58,29.68,Referido,Niñez,1,0
4570,49,45.8,,Ambiente,3,0
4571,51,24.56,Evento,Humanitaria,8,0
4572,5,16.03,Calle,Salud,3,0
4573,30,38.04,Email,Niñez,12,0
4574,22,29.04,Email,Niñez,11,0
4575,20,24.19,Email,Animales,4,0
4576,16,30.77,Evento,Ambiente,7,0
4577,7,14.16,Redes Sociales,Humanitaria,1,0
4578,7,12.52,Calle,Salud,11,0
4579,50,30.93,Referido,Niñez,10,0
4580,50,34.34,Calle,Animales,2,0
4581,2,43.94,Calle,Ambiente,5,0
4582,47,38.87,Email,Ambiente,11,0
4583,14,36.35,Evento,Salud,6,0
4584,31,42.7,Email,Niñez,3,0
4585,50,34.9,Calle,Salud,0,1
4586,41,26.56,Evento,Salud,6,1
4587,14,39.12,Calle,Animales,11,0
4588,5,38.76,Referido,Ambiente,8,0
4589,11,29.92,Redes Sociales,Humanitaria,0,0
4590,40,18.0,Redes Sociales,Ambiente,0,1
4591,5,12.15,Email,Ambiente,0,0
4592,29,38.42,Redes Sociales,Animales,9,0
4593,11,34.79,Calle,Humanitaria,6,0
4594,5,36.19,,Niñez,10,0
4595,49,38.8,Calle,Humanitaria,8,0
4596,54,21.01,Calle,Niñez,2,1
4597,32,11.23,Redes Sociales,Humanitaria,7,0
4598,36,35.16,Calle,Salud,8,0
4599,15,41.98,Evento,Humanitaria,2,0
4600,19,33.52,Referido,Animales,11,0
4601,22,15.14,Redes Sociales,Niñez,11,0
4602,34,32.41,Calle,Ambiente,2,0
4603,56,18.75,Redes Sociales,Animales,0,0
4604,17,14.58,Redes Sociales,Niñez,1,0
4605,12,29.92,Redes Sociales,Niñez,6,0
4606,25,31.62,Redes Sociales,Ambiente,2,0
4607,56,29.01,,Salud,6,0
4608,17,34.38,Redes Sociales,Animales,4,0
4609,10,22.09,Email,Ambiente,9,0
4610,28,30.86,Email,Ambiente,7,0
4611,57,25.15,Calle,Salud,4,0
4612,18,27.48,Redes Sociales,Animales,2,0
4613,51,32.68,Evento,Ambiente,8,1
4614,18,40.6,Referido,Salud,6,0
4615,45,32.92,Evento,Animales,4,0
4616,32,36.24,Redes Sociales,Humanitaria,6,0
4617,14,30.1,Calle,Niñez,10,0
4618,56,34.88,Email,Salud,9,0
4619,16,40.34,Referido,Niñez,8,0
4620,50,48.79,Redes Sociales,Humanitaria,4,1
4621,58,42.11,Referido,Ambiente,6,0
4622,18,29.45,Redes Sociales,Ambiente,10,1
4623,16,41.45,Redes Sociales,Animales,8,0
4624,17,35.49,Email,Salud,0,0
4625,7,23.93,Redes Sociales,Salud,3,0
4626,12,35.63,Redes Sociales,Animales,0,0
4627,34,18.71,Redes Sociales,Niñez,7,0
4628,10,35.64,Email,Ambiente,2,0
4629,5,47.52,Referido,Ambiente,1,0
4630,21,38.23,Calle,Salud,3,1
4631,3,41.97,Referido,Salud,10,0
4632,19,26.22,Redes Sociales,Animales,2,0
4633,45,34.81,Calle,Humanitaria,10,0
4634,44,36.98,Evento,Niñez,4,1
4635,35,26.95,Redes Sociales,Humanitaria,12,1
4636,6,36.84,Calle,Humanitaria,7,0
4637,14,34.55,Email,Salud,9,0
4638,4,36.95,Redes Sociales,Salud,7,0
4639,45,19.7,Redes Sociales,Salud,10,0
